Tipo;Código;Rodovia;Tipo da Rodovia;Km;Faixas;Município;Marca/Modelo;Operadora;Início Operação;Cancelamento;Coordenadas
REV;REV250088;SP 332;Eixo;39,153;N-1, N-2, S-1, S-2;FRANCO DA ROCHA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);06/01/2026;;-23.328064, -46.751022
CEC;CEC250159;SP 036;Eixo;38,034;N-1, S-1;GUARULHOS;Splice/SPL-MFS1;145/2023 - Lote 10 (Splice);13/01/2026;;-23.345416, -46.426871
CEV;CEV250389;SP 088;Eixo;88,95;N-1, S-1;SALESOPOLIS;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);13/01/2026;;-23.533787, -45.905095
CEV;CEV250398;SP 312;Eixo;47,901;L-1, O-1, O-2;PIRAPORA DO BOM JESUS;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);13/01/2026;;-23.408874, -46.958123
CEV;CEV250403;SP 066;Eixo;91,1;L-1, O-1, O-2;JACAREI;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);13/01/2026;;-23.319947, -45.990412
REV;REV250077;SP 148;Eixo;32,524;N-1, S-1;SAO BERNARDO DO CAMPO;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);13/01/2026;;-23.788041, -46.506718
REV;REV250089;SP 354;Eixo;40,598;N-1, S-1;CAJAMAR;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);13/01/2026;;-23.333255, -46.823939
REV;REV250076;SP 122;Eixo;37,8;N-1, S-1;RIO GRANDE DA SERRA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);20/01/2026;;-23.733608, -46.409896
REV;REV250078;SP 312;Eixo;36,4;L-1, L-2, O-1, O-2;SANTANA DE PARNAIBA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);20/01/2026;;-23.469077, -46.897965
REV;REV250083;SP 031;Eixo;37,977;L-1, O-1;SANTO ANDRE;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);20/01/2026;;-23.764359, -46.464135
CEC;CEC250186;SPI 172/060;Interligação;0,8;N-1, S-1;JACAREI;Splice/SPL-MFS1;145/2023 - Lote 10 (Splice);27/01/2026;;-23.322625, -46.070903
CEV;CEV250141;SP 312;Eixo;34,4;L-1, L-2;BARUERI;Splice/SPL-MFS1;145/2023 - Lote 10 (Splice);27/01/2026;;-23.481805, -46.887867
CEV;CEV250265;SP 228;Eixo;29;L-1, O-1;EMBU-GUACU;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);27/01/2026;;-23.698383, -46.826415
CEV;CEV250405;SP 332;Eixo;30,708;N-1, S-1, S-2;CAIEIRAS;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);27/01/2026;;-23.385267, -46.732810
REC;REC250013;SPA 052/031;Acesso;6,895;N-1, S-1;RIBEIRAO PIRES;Splice/SPL-MFS1;145/2023 - Lote 10 (Splice);27/01/2026;;-23.658006, -46.374814
REC;REC250015;SP 102;Eixo;72,05;N-1, S-1;MOGI DAS CRUZES;Splice/SPL-MFS1;145/2023 - Lote 10 (Splice);27/01/2026;;-23.656081, -46.201236
REV;REV250080;SPA 032/280;Acesso;2,628;L-1, L-2, O-1, O-2;JANDIRA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);27/01/2026;;-23.525615, -46.905715
REV;REV250082;SP 332;Eixo;29,55;N-1, S-1;CAIEIRAS;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);27/01/2026;;-23.391352, -46.728493
REV;REV250085;SP 148;Eixo;31,806;N-1, S-1;SAO BERNARDO DO CAMPO;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);27/01/2026;;-23.781933, -46.506647
REV;REV250090;SP 088;Eixo;59;N-1, N-2, S-1, S-2;MOGI DAS CRUZES;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);27/01/2026;;-23.542085, -46.153719
CEV;CEV250384;SP 023;Eixo;47;L-1, O-1;FRANCO DA ROCHA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);28/01/2026;;-23.334115, -46.673692
REV;REV250093;SP 214;Eixo;55,548;N-1, S-1;EMBU-GUACU;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);28/01/2026;;-23.917137, -46.853980
CEV;CEV250370;SP 332;Eixo;48,723;N-1, N-2, S-1;FRANCO DA ROCHA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);03/02/2026;;-23.281952, -46.804794
CEV;CEV250373;SPI 172/060;Interligação;3;N-1, S-1;JACAREI;Splice/SPL-MFS1;145/2023 - Lote 10 (Splice);03/02/2026;;-23.339320, -46.061863
CEV;CEV250407;SP 354;Eixo;49,231;N-1, N-2, S-1;FRANCO DA ROCHA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);03/02/2026;;-23.265697, -46.797535
CEV;CEV250445;SP 031;Eixo;67,515;L-1, L-2, O-1;SUZANO;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);03/02/2026;;-23.575870, -46.304471
CEV;CEV260449;SP 031;Eixo;63,199;L-1, L-2, O-1;SUZANO;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);03/02/2026;;-23.611278, -46.313248
REV;REV250098;SP 214;Eixo;39,38;N-1, S-1, S-2;EMBU-GUACU;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);03/02/2026;;-23.797076, -46.815676
REV;REV260103;SP 031;Eixo;56,003;L-1, L-2, O-1, O-2;SUZANO;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);03/02/2026;;-23.661868, -46.338008
REV;REV250099;SP 234;Eixo;46,76;L-1, O-1;EMBU-GUACU;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);06/02/2026;;-23.802137, -46.826945
REV;REV250072;SP 088;Eixo;73,371;N-1, N-2, S-1, S-2;BIRITIBA-MIRIM;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);10/02/2026;;-23.569468, -46.039641
REV;REV250095;SP 332;Eixo;34,428;N-1, N-2, S-1, S-2;CAIEIRAS;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);10/02/2026;;-23.363282, -46.751795
REV;REV250097;SP 312;Eixo;49,63;L-1, L-2, O-1, O-2;PIRAPORA DO BOM JESUS;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);10/02/2026;;-23.409680, -46.971326
CEV;CEV260450;SP 066;Eixo;72,353;L-1, O-1;GUARAREMA;Splice/SPL-MFS1;145/2023 - Lote 10 (Splice);17/02/2026;;-23.429738, -46.062064
REV;REV250079;SP 312;Eixo;43,55;L-1, L-2, O-1, O-2;SANTANA DE PARNAIBA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);17/02/2026;;-23.433348, -46.931846
REV;REV250094;SP 312;Eixo;38,7;L-1, L-2, O-1, O-2;SANTANA DE PARNAIBA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);17/02/2026;;-23.458319, -46.913272
REV;REV250091;SP 234;Eixo;38,027;L-1, O-1;ITAPECERICA DA SERRA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);21/02/2026;;-23.736784, -46.844483
CEC;CEC250189;SP 332;Eixo;33;N-1, S-1, S-2;CAIEIRAS;Splice/SPL-MFS1;145/2023 - Lote 10 (Splice);25/02/2026;;-23.373680, -46.749402
CEV;CEV250393;SP 031;Eixo;35;L-1, L-2, O-1;SAO BERNARDO DO CAMPO;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);25/02/2026;;-23.781874, -46.488957
CEV;CEV250447;SP 274;Eixo;49,569;L-1, L-2, O-1;ITAPEVI;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);03/03/2026;;-23.536217, -47.008537
REV;REV250096;SP 332;Eixo;39,405;N-1, S-1;FRANCO DA ROCHA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);03/03/2026;;-23.325958, -46.751961
CEV;CEV250358;SP 214;Eixo;47,422;N-1, S-1;EMBU-GUACU;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);17/03/2026;;-23.856190, -46.824097
REV;REV250056;SP 031;Eixo;54,904;L-1, L-2, O-1, O-2;SUZANO;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);17/03/2026;;-23.661802, -46.337996
REV;REV250084;SP 066;Eixo;88,9;L-1, L-2, O-1, O-2;JACAREI;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);17/03/2026;;-23.335621, -46.001552
REV;REV250087;SP 088;Eixo;70,225;N-1, N-2, S-1, S-2;BIRITIBA-MIRIM;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);17/03/2026;;-23.569200, -46.068042
CEV;CEV250446;SP 088;Eixo;99,1;N-1, S-1;SALESOPOLIS;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);24/03/2026;;-23.526897, -45.822215
REV;REV260102;SP 332;Eixo;41,957;N-1, N-2;FRANCO DA ROCHA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);24/03/2026;;-23.305250, -46.760477
CEC;CEC260192;SP 056;Eixo;51,47;L-1, O-1;SANTA ISABEL;Splice/SPL-MFS1;145/2023 - Lote 10 (Splice);01/04/2026;;-23.362855, -46.263089
REV;REV260101;SP 031;Eixo;57,672;L-1, L-2, O-1, O-2;SUZANO;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);07/04/2026;;-23.649952, -46.325568
CEV;CEV260451;SP 234;Eixo;44,288;L-1, L-2, O-1;EMBU-GUACU;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);09/04/2026;;-23.782034, -46.834082
REV;REV260100;SP 031;Eixo;56,815;L-1, L-2, O-1, O-2;SUZANO;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);09/04/2026;;-23.657169, -46.330761
CEV;CEV250406;SP 332;Eixo;45;N-1, S-1, S-2;FRANCO DA ROCHA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);18/04/2026;;-23.298417, -46.780137
REV;REV250070;SP 088;Eixo;60,099;N-1, N-2, S-1, S-2;MOGI DAS CRUZES;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);28/04/2026;;-23.552525, -46.148458
CEC;CEC260199;SP 234;Eixo;40,798;L-1, L-2, O-1;ITAPECERICA DA SERRA;Splice/SPL-MFS1;145/2023 - Lote 10 (Splice);12/05/2026;;-23.754930, -46.839185
CEV;CEV260489;SP 228;Eixo;29;L-1, O-1;ITAPECERICA DA SERRA;FOCALLE/F-LIN;145/2023 - Lote 10 (Splice);16/05/2026;;-23.698383, -46.826415
CEC;CEC260196;SP 023;Eixo;37,85;L-1, O-1;FRANCO DA ROCHA;Splice/SPL-MFS1;145/2023 - Lote 10 (Splice);16/07/2026;;-23.339888, -46.738168
CEC;CEC250019;SP 425;Eixo;239,65;N-1, S-1;JOSE BONIFACIO;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);24/07/2025;;-21.096237, -49.795246
CEC;CEC250023;SP 595;Eixo;21,77;N-1, S-1;ITAPURA;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);07/08/2025;;-20.649192, -51.444954
CEV;CEV250033;SP 563;Eixo;161,48;N-1, S-1;NOVA INDEPENDENCIA;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);07/08/2025;;-21.215228, -51.493278
CEV;CEV250034;SP 563;Eixo;172,2;N-1, S-1;NOVA INDEPENDENCIA;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);07/08/2025;;-21.123539, -51.463289
CEC;CEC250011;SP 310;Eixo;629,1;L-1, O-1;PEREIRA BARRETO;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);08/08/2025;;-20.577700, -51.131599
CEC;CEC250020;SP 463;Eixo;46,27;S-1, S-2;ARACATUBA;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);08/08/2025;;-21.171778, -50.465725
CEV;CEV250002;SP 425;Eixo;338,21;N-1, S-1;SANTOPOLIS DO AGUAPEI;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);08/08/2025;;-21.642146, -50.499989
CEV;CEV250030;SP 425;Eixo;227,52;N-1, N-2;JOSE BONIFACIO;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);15/08/2025;;-21.039371, -49.694464
CEV;CEV250031;SP 425;Eixo;227,97;S-1, S-2;JOSE BONIFACIO;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);15/08/2025;;-21.041427, -49.698256
CEV;CEV250036;SPA 018/461;Acesso;8,5;L-1, L-2, L-3, L-4;ARACATUBA;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);15/08/2025;;-21.235675, -50.409198
CEV;CEV250040;SPI 486/300;Interligação;6;L-1, O-1;PENAPOLIS;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);15/08/2025;;-21.421171, -50.091839
CEV;CEV250041;SP 461;Eixo;16,02;N-1, S-1;BIRIGUI;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);15/08/2025;;-21.299641, -50.367576
CEV;CEV250032;SP 463;Eixo;44,05;N-1, N-2, S-1, S-2;ARACATUBA;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);24/08/2025;;-21.191701, -50.469651
CEV;CEV250035;SPA 018/461;Acesso;8,5;O-1, O-2, O-3, O-4;ARACATUBA;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);02/09/2025;;-21.235333, -50.409166
REV;REV250004;SPA 565/310;Acesso;2,31;N-1, N-2;AURIFLAMA;TECDET/RADARTEC-VLOOP;145/2023 - Lote 11 (Tecdet);23/09/2025;;-20.681870, -50.548494
CEV;CEV250134;SP 613;Eixo;6,5;L-1, O-1;TEODORO SAMPAIO;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);02/09/2025;;-22.550277, -52.235694
CEV;CEV250135;SP 613;Eixo;7,9;L-1, O-1;TEODORO SAMPAIO;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);02/09/2025;;-22.544950, -52.248583
CEC;CEC250070;SP 483;Eixo;8,303;N-1, S-1;TACIBA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);09/09/2025;;-22.363803, -51.292724
CEV;CEV250127;SP 272;Eixo;47,977;L-1, O-1;MIRANTE DO PARANAPANEMA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);09/09/2025;;-22.284543, -51.972958
CEV;CEV250133;SP 563;Eixo;110,478;N-1, S-1;PRESIDENTE VENCESLAU;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);09/09/2025;;-21.623934, -51.712711
CEV;CEV250136;SP 613;Eixo;10,3;L-1, O-1;TEODORO SAMPAIO;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);09/09/2025;;-22.536281, -52.269573
CEV;CEV250137;SP 613;Eixo;12,7;L-1, O-1;TEODORO SAMPAIO;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);09/09/2025;;-22.527536, -52.291497
CEV;CEV250217;SP 457;Eixo;43,984;N-1, S-1;RANCHARIA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);09/09/2025;;-22.347281, -50.961351
CEV;CEV250124;SP 613;Eixo;16,3;L-1, O-1;TEODORO SAMPAIO;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);16/09/2025;;-22.517436, -52.327280
CEC;CEC250121;SPA 079/613;Acesso;2,267;N-1, S-1;ROSANA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);23/09/2025;;-22.517447, -52.945687
CEV;CEV250132;SP 563;Eixo;4,302;N-1, S-1;MIRANTE DO PARANAPANEMA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);23/09/2025;;-22.485552, -52.138216
CEV;CEV250151;SP 272;Eixo;19,6;L-1, O-1;MIRANTE DO PARANAPANEMA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);23/09/2025;;-22.280662, -51.699544
CEV;CEV250222;SP 563;Eixo;47,5;N-1, S-1;MARABA PAULISTA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);23/09/2025;;-22.148591, -51.934125
CEV;CEV250223;SP 563;Eixo;78,28;N-1, S-1;PRESIDENTE VENCESLAU;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);23/09/2025;;-21.889615, -51.830616
CEV;CEV250229;SP 457;Eixo;67,021;N-1, S-1;RANCHARIA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);23/09/2025;;-22.157301, -50.874709
CEV;CEV250230;SP 563;Eixo;132,048;N-1, S-1;DRACENA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);23/09/2025;;-21.452159, -51.620735
CEV;CEV250224;SP 563;Eixo;144,759;N-1, S-1;TUPI PAULISTA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);25/09/2025;;-21.351780, -51.567590
CEV;CEV250139;SPA 079/613;Acesso;6,315;N-1, S-1;ROSANA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);30/09/2025;;-22.484764, -52.955981
CEV;CEV250225;SP 613;Eixo;31;L-1, O-1;EUCLIDES DA CUNHA PAULISTA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);30/09/2025;;-22.502938, -52.466161
CEV;CEV250122;SP 421;Eixo;91,975;L-1, O-1;RANCHARIA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);07/10/2025;;-22.604303, -50.871024
CEV;CEV250226;SP 613;Eixo;32,999;L-1, O-1;EUCLIDES DA CUNHA PAULISTA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);07/10/2025;;-22.500912, -52.489820
CEV;CEV250239;SP 563;Eixo;159,485;N-1, S-1;MONTE CASTELO;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);21/10/2025;;-21.231994, -51.502293
CEV;CEV250241;SPA 074/613;Acesso;5;N-1, S-1;ROSANA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);21/10/2025;;-22.547861, -52.860776
CEV;CEV250123;SP 425;Eixo;362,4;N-1, S-1;RINOPOLIS;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);29/10/2025;;-21.711432, -50.721336
CEV;CEV250216;SP 425;Eixo;499,799;N-1, S-1, S-2;ESTRELA DO NORTE;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);29/10/2025;;-22.437443, -51.648020
CEV;CEV250248;SP 425;Eixo;455,736;N-1, N-2, S-1, S-2;PRESIDENTE PRUDENTE;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);29/10/2025;;-22.159658, -51.394807
CEV;CEV250125;SP 613;Eixo;18,243;L-1, O-1;TEODORO SAMPAIO;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);01/11/2025;;-22.515457, -52.340712
CEV;CEV250130;SP 457;Eixo;45,832;N-1, S-1;RANCHARIA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);01/11/2025;;-22.331522, -50.955381
CEV;CEV250147;SP 563;Eixo;112,626;N-1, S-1;PRESIDENTE VENCESLAU;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);01/11/2025;;-21.607390, -51.704544
CEV;CEV250240;SP 613;Eixo;46,656;L-1, O-1;EUCLIDES DA CUNHA PAULISTA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);12/11/2025;;-22.485518, -52.615802
CEV;CEV250138;SP 501;Eixo;25,927;N-1, S-1;PRESIDENTE PRUDENTE;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);26/11/2025;;-21.984563, -51.386860
CEV;CEV250218;SP 457;Eixo;59,898;N-1, S-1;RANCHARIA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);26/11/2025;;-22.211720, -50.910169
CEV;CEV250249;SP 501;Eixo;44,188;N-1, S-1;SANTO EXPEDITO;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);26/11/2025;;-21.859994, -51.410151
CEV;CEV250371;SP 501;Eixo;11,11;N-1, S-1;ALVARES MACHADO;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);26/11/2025;;-22.097425, -51.458856
CEV;CEV250129;SP 425;Eixo;489,293;N-1, S-1;TARABAI;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);02/12/2025;;-22.364025, -51.579421
CEV;CEV250131;SP 457;Eixo;58,214;N-1, S-1;RANCHARIA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);02/12/2025;;-22.226006, -50.915515
CEV;CEV250153;SP 425;Eixo;481,214;N-1, N-2, S-1, S-2;PIRAPOZINHO;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);02/12/2025;;-22.307903, -51.539479
CEV;CEV250381;SP 501;Eixo;10,79;N-1, S-1;ALVARES MACHADO;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);03/12/2025;;-22.098795, -51.459574
CEV;CEV250382;SP 563;Eixo;24,3;N-1, S-1;MIRANTE DO PARANAPANEMA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);09/12/2025;;-22.318217, -52.063453
CEV;CEV250128;SP 421;Eixo;132,146;L-1, O-1;NANTES;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);16/12/2025;;-22.615858, -51.240125
CEV;CEV250219;SP 483;Eixo;10,846;N-1, S-1;TACIBA;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);27/01/2026;;-22.380926, -51.299976
CEV;CEV250220;SP 501;Eixo;3,174;N-1, S-1;PRESIDENTE PRUDENTE;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);27/01/2026;;-22.161252, -51.435779
CEV;CEV250140;SP 501;Eixo;7,03;N-1, S-1;PRESIDENTE PRUDENTE;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);28/01/2026;;-22.131288, -51.452193
CEV;CEV250221;SP 501;Eixo;16,3;N-1, S-1;ALVARES MACHADO;Splice/SPL-MFS1;145/2023 - Lote 12 (Splice);10/02/2026;;-22.055201, -51.432559
CEC;CEC250148;SP 306;Eixo;31,6;N-1, N-2, S-1;LIMEIRA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);01/10/2025;;-22.704623, -47.454904
CEV;CEV250322;SP 304;Eixo;167,5;L-1, L-2;PIRACICABA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);01/10/2025;;-22.689228, -47.667617
CEV;CEV250329;SPA 044/225;Acesso;0,9;L-1, O-1;PIRASSUNUNGA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);01/10/2025;;-22.010374, -47.407628
CEC;CEC250142;SP 135;Eixo;5,596;L-1, O-1;SANTA BARBARA D'OESTE;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-22.740114, -47.472991
CEC;CEC250143;SP 135;Eixo;13,611;L-1, O-1;PIRACICABA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-22.736739, -47.540643
CEC;CEC250147;SP 207;Eixo;17,061;L-1, O-1;SAO JOSE DO RIO PARDO;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-21.603722, -46.916803
CEC;CEC250150;SP 207;Eixo;18,65;L-1, O-1;SAO JOSE DO RIO PARDO;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-21.606096, -46.932129
CEC;CEC250151;SP 225;Eixo;2,8;L-1, O-1, O-2;AGUAI;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-22.055135, -47.000249
CEC;CEC250152;SP 344;Eixo;277;N-1, S-1;DIVINOLANDIA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-21.659969, -46.725856
CEC;CEC250158;SP 304;Eixo;168,05;O-1, O-2;PIRACICABA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-22.686279, -47.671707
CEC;CEC250173;SP 350;Eixo;284,6;N-1, S-1;TAPIRATIBA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-21.477274, -46.773717
CEV;CEV250310;SP 135;Eixo;18,024;L-1, O-1;PIRACICABA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-22.742293, -47.579685
CEV;CEV250311;SP 135;Eixo;18,903;L-1, O-1;PIRACICABA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-22.739364, -47.588593
CEV;CEV250312;SP 135;Eixo;18,95;L-1, O-1;PIRACICABA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-22.738483, -47.592186
CEV;CEV250313;SP 151;Eixo;3,6;L-1, O-1;LIMEIRA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-22.572734, -47.474571
CEV;CEV250320;SP 304;Eixo;131,102;L-1, L-2;AMERICANA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-22.762080, -47.356742
CEV;CEV250321;SP 304;Eixo;167,5;O-1, O-2;PIRACICABA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-22.689009, -47.667499
CEV;CEV250324;SP 225;Eixo;0,527;L-1, L-2;AGUAI;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-22.067272, -46.982056
CEV;CEV250349;SP 306;Eixo;23,113;N-1, N-2;SANTA BARBARA D'OESTE;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-22.757087, -47.431162
CEV;CEV250350;SP 346;Eixo;212;L-1, L-2;SANTO ANTONIO DO JARDIM;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);07/10/2025;;-22.122853, -46.685256
CEC;CEC250144;SP 151;Eixo;5,44;L-1, O-1;IRACEMAPOLIS;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);09/10/2025;;-22.575528, -47.491064
CEC;CEC250149;SP 316;Eixo;170,5;N-1, S-1;SANTA GERTRUDES;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);14/10/2025;;-22.454334, -47.522838
CEC;CEC250169;SP 344;Eixo;243,1;N-1, S-1;VARGEM GRANDE DO SUL;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);14/10/2025;;-21.842888, -46.883645
CEV;CEV250314;SP 201;Eixo;5,981;N-1, S-1;PIRASSUNUNGA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);14/10/2025;;-21.948354, -47.379589
CEV;CEV250315;SP 346;Eixo;212,25;O-1, O-2;SANTO ANTONIO DO JARDIM;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);14/10/2025;;-22.121747, -46.683941
CEV;CEV250325;SP 225;Eixo;75,245;L-1, O-1;ANALANDIA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);14/10/2025;;-22.131312, -47.651096
CEV;CEV250343;SP 147;Eixo;155,65;L-1, O-1;PIRACICABA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);14/10/2025;;-22.744698, -47.710444
CEV;CEV250362;SP 306;Eixo;19,232;S-1, S-2;SANTA BARBARA D'OESTE;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);14/10/2025;;-22.770290, -47.421996
CEC;CEC250145;SP 201;Eixo;0,971;N-1, S-1;PIRASSUNUNGA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);21/10/2025;;-21.980744, -47.412185
CEC;CEC250163;SP 215;Eixo;3,8;L-1, O-1, O-2;AGUAS DA PRATA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);21/10/2025;;-21.844031, -46.707594
